"","Condition","List","GenderRating","Name","Prompt","Male","Female","Other","Likeable","Accomplished","Important","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"579","first","2B",6.78,"Rebecca King","album",0,1,0,3,1,2,"R_2Cf7GZGI6xkEiH8","male","25 - 34","White","High school graduate"
"580","first","2B",4.34,"Riley Campbell","sports",0,1,0,3,1,3,"R_2Cf7GZGI6xkEiH8","male","25 - 34","White","High school graduate"
"581","first","2B",2.41,"Tommie Hill","meals",1,0,0,1,2,1,"R_2Cf7GZGI6xkEiH8","male","25 - 34","White","High school graduate"
"582","first","1C",6.24,"Ashley Cook","book",0,1,0,2,2,3,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"583","first","1C",2.61,"Emerson Moore","meals",1,0,0,1,3,2,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"584","first","1C",6.82,"Emily Ward","album",1,0,0,1,2,3,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"585","first","1C",5.34,"Jackie Turner","animals",1,0,0,1,3,1,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"586","first","1C",1.28,"James Green","science",1,0,0,2,2,3,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"587","first","1C",4.39,"Jessie Brooks","sports",1,0,0,1,1,1,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"588","first","1C",3.87,"Reese King","politics",1,0,0,2,2,2,"R_PTFzfhJ7ChTucZb","female","45 - 54","Asian","4 year degree"
"589","first","3C",6.24,"Ashley Green","album",0,1,0,6,3,5,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"590","first","3C",2.61,"Emerson Baker","animals",1,0,0,3,5,3,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"591","first","3C",6.82,"Emily Brooks","politics",1,0,0,5,3,5,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"592","first","3C",5.34,"Jackie Walker","book",0,1,0,5,3,2,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"593","first","3C",1.28,"James White","sports",1,0,0,5,3,5,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"594","first","3C",4.39,"Jessie Turner","science",1,0,0,5,3,5,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"595","first","3C",3.87,"Reese Campbell","meals",0,1,0,5,3,4,"R_1hYyD5GuGzwmpuH","male","25 - 34","White","Some college"
"596","first","2A",2.12,"Chris Collins","meals",1,0,0,3,3,2,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"597","first","2A",5.59,"Jodie Ward","animals",1,0,0,3,3,3,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"598","first","2A",4.73,"Kerry Moore","book",1,0,0,3,2,3,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"599","first","2A",6.73,"Mary Brown","politics",1,0,0,3,3,3,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"600","first","2A",1.21,"Matthew Turner","album",0,1,0,3,3,2,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"601","first","2A",3.61,"Stevie Cooper","science",1,0,0,3,3,3,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"602","first","2A",4.22,"Taylor Smith","sports",0,1,0,3,2,3,"R_QnAfH3WX912A5vH","male","25 - 34","Black or African American","4 year degree"
"603","first","3A",2.12,"Chris Young","politics",1,0,0,5,3,2,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"604","first","3A",5.59,"Jodie Cooper","sports",0,1,0,2,2,2,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"605","first","3A",4.73,"Kerry Bell","animals",1,0,0,3,3,2,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"606","first","3A",6.73,"Mary Collins","album",0,1,0,1,1,1,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"607","first","3A",1.21,"Matthew Brown","science",1,0,0,3,1,2,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"608","first","3A",3.61,"Stevie Ward","meals",1,0,0,5,2,7,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"609","first","3A",4.22,"Taylor Miller","book",0,1,0,2,4,5,"R_uw80ncRqTdwLoOZ","male","25 - 34","White","Professional degree"
"610","first","3C",6.24,"Ashley Green","album",0,1,0,1,1,3,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"611","first","3C",2.61,"Emerson Baker","animals",0,1,0,1,1,1,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"612","first","3C",6.82,"Emily Brooks","politics",0,1,0,1,1,1,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"613","first","3C",5.34,"Jackie Walker","book",0,1,0,1,1,1,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"614","first","3C",1.28,"James White","sports",1,0,0,1,1,3,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"615","first","3C",4.39,"Jessie Turner","science",0,1,0,1,1,1,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"616","first","3C",3.87,"Reese Campbell","meals",1,0,0,1,1,1,"R_Q3TnbhqXFDfIzmh","female","25 - 34","White","Professional degree"
"617","first","1B",5.22,"Blair Campbell","politics",0,1,0,1,1,2,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"618","first","1B",1.24,"Brian Walker","sports",1,0,0,4,3,3,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"619","first","1B",5.86,"Elisha Collins","book",1,0,0,4,3,3,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"620","first","1B",3.75,"Quinn Young","album",0,1,0,2,2,2,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"621","first","1B",6.78,"Rebecca Bell","animals",0,1,0,1,2,2,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"622","first","1B",4.34,"Riley Hill","meals",0,1,0,1,2,2,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"623","first","1B",2.41,"Tommie Brown","science",1,0,0,4,2,2,"R_AsMf3dL1iU0q9gJ",NA,"25 - 34","White","Professional degree"
"624","first","2B",5.22,"Blair Young","animals",0,1,0,5,5,5,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"625","first","2B",1.24,"Brian Wright","science",0,1,0,6,5,5,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"626","first","2B",5.86,"Elisha Bell","book",1,0,0,6,5,3,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"627","first","2B",3.75,"Quinn Brooks","politics",0,1,0,5,6,5,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"628","first","2B",6.78,"Rebecca King","album",1,0,0,6,6,5,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"629","first","2B",4.34,"Riley Campbell","sports",1,0,0,6,5,6,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"630","first","2B",2.41,"Tommie Hill","meals",1,0,0,6,5,6,"R_2tD36YET4pi6CT9","male","25 - 34","White","4 year degree"
"631","first","3B",5.22,"Blair Hill","book",0,1,0,3,3,3,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"632","first","3B",1.24,"Brian King","animals",1,0,0,3,4,4,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"633","first","3B",5.86,"Elisha Moore","politics",0,1,0,4,3,2,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"634","first","3B",3.75,"Quinn Parker","sports",1,0,0,4,2,5,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"635","first","3B",6.78,"Rebecca Wright","meals",0,1,0,3,4,3,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"636","first","3B",4.34,"Riley Cook","science",0,1,0,4,4,5,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"637","first","3B",2.41,"Tommie Smith","album",1,0,0,2,3,6,"R_3EtbkA03i0J51iP","male","25 - 34","White","4 year degree"
"638","first","1B",5.22,"Blair Campbell","politics",1,0,0,2,3,3,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"639","first","1B",1.24,"Brian Walker","sports",1,0,0,2,1,2,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"640","first","1B",5.86,"Elisha Collins","book",0,1,0,3,2,5,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"641","first","1B",3.75,"Quinn Young","album",0,1,0,3,3,5,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"642","first","1B",6.78,"Rebecca Bell","animals",0,1,0,3,2,2,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"643","first","1B",4.34,"Riley Hill","meals",0,1,0,2,1,1,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"644","first","1B",2.41,"Tommie Brown","science",1,0,0,4,2,3,"R_3nuhcGm8gqFEdVN","female","35 - 44","White","Professional degree"
"645","first","2A",2.12,"Chris Collins","meals",1,0,0,2,2,2,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"646","first","2A",5.59,"Jodie Ward","animals",0,1,0,2,2,2,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"647","first","2A",4.73,"Kerry Moore","book",0,1,0,3,2,4,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"648","first","2A",6.73,"Mary Brown","politics",0,1,0,4,4,4,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"649","first","2A",1.21,"Matthew Turner","album",1,0,0,4,1,5,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"650","first","2A",3.61,"Stevie Cooper","science",1,0,0,3,1,3,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"651","first","2A",4.22,"Taylor Smith","sports",1,0,0,3,1,4,"R_2zcovk2J0gCO3MC","male","35 - 44","White","Professional degree"
"652","first","1C",6.24,"Ashley Cook","book",1,0,0,7,7,5,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"653","first","1C",2.61,"Emerson Moore","meals",0,1,0,5,5,5,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"654","first","1C",6.82,"Emily Ward","album",0,1,0,6,5,7,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"655","first","1C",5.34,"Jackie Turner","animals",0,1,0,5,5,5,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"656","first","1C",1.28,"James Green","science",1,0,0,6,5,7,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"657","first","1C",4.39,"Jessie Brooks","sports",1,0,0,5,6,5,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"658","first","1C",3.87,"Reese King","politics",1,0,0,5,5,7,"R_3GkAsUuMceaPPgd","female","25 - 34","White","2 year degree"
"659","first","1B",5.22,"Blair Campbell","politics",0,1,0,2,2,2,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"660","first","1B",1.24,"Brian Walker","sports",1,0,0,4,2,5,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"661","first","1B",5.86,"Elisha Collins","book",0,1,0,3,3,3,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"662","first","1B",3.75,"Quinn Young","album",0,1,0,2,2,2,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"663","first","1B",6.78,"Rebecca Bell","animals",0,1,0,2,2,1,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"664","first","1B",4.34,"Riley Hill","meals",1,0,0,2,4,2,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"665","first","1B",2.41,"Tommie Brown","science",1,0,0,5,3,4,"R_3PbgqGUS1tSusDE","male","25 - 34","WhiteBlack or African American","4 year degree"
"666","first","2A",2.12,"Chris Collins","meals",1,0,0,1,2,1,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"667","first","2A",5.59,"Jodie Ward","animals",0,1,0,2,2,2,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"668","first","2A",4.73,"Kerry Moore","book",0,1,0,3,2,3,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"669","first","2A",6.73,"Mary Brown","politics",0,1,0,2,2,2,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"670","first","2A",1.21,"Matthew Turner","album",1,0,0,2,1,2,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"671","first","2A",3.61,"Stevie Cooper","science",1,0,0,2,1,1,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"672","first","2A",4.22,"Taylor Smith","sports",0,1,0,2,2,3,"R_ZmWkHATvhsY8QEx","male","25 - 34","White","4 year degree"
"673","first","3B",5.22,"Blair Hill","book",0,1,0,5,3,3,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"674","first","3B",1.24,"Brian King","animals",1,0,0,3,3,2,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"675","first","3B",5.86,"Elisha Moore","politics",0,1,0,3,2,3,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"676","first","3B",3.75,"Quinn Parker","sports",0,1,0,3,2,3,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"677","first","3B",6.78,"Rebecca Wright","meals",1,0,0,2,2,2,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"678","first","3B",4.34,"Riley Cook","science",1,0,0,2,2,2,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"679","first","3B",2.41,"Tommie Smith","album",1,0,0,2,2,2,"R_2UfJzyypiWSq9ix","female","18 - 24","White","Some college"
"680","first","1C",6.24,"Ashley Cook","book",0,1,0,3,2,3,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"681","first","1C",2.61,"Emerson Moore","meals",1,0,0,2,3,2,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"682","first","1C",6.82,"Emily Ward","album",0,1,0,4,2,4,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"683","first","1C",5.34,"Jackie Turner","animals",0,1,0,3,3,1,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"684","first","1C",1.28,"James Green","science",1,0,0,5,4,5,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"685","first","1C",4.39,"Jessie Brooks","sports",1,0,0,3,4,3,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"686","first","1C",3.87,"Reese King","politics",1,0,0,5,5,5,"R_1GWg01cxCq0qYyL","male","18 - 24","White","Some college"
"687","first","1C",6.24,"Ashley Cook","book",0,1,0,3,2,2,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"688","first","1C",2.61,"Emerson Moore","meals",1,0,0,3,3,2,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"689","first","1C",6.82,"Emily Ward","album",0,1,0,4,2,3,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"690","first","1C",5.34,"Jackie Turner","animals",0,1,0,4,4,3,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"691","first","1C",1.28,"James Green","science",1,0,0,4,3,4,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"692","first","1C",4.39,"Jessie Brooks","sports",0,1,0,3,3,4,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"693","first","1C",3.87,"Reese King","politics",1,0,0,3,3,2,"R_2aKSHajWEDb0pTo","female","35 - 44","White","4 year degree"
"694","first","2B",5.22,"Blair Young","animals",1,0,0,3,2,3,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"695","first","2B",1.24,"Brian Wright","science",1,0,0,3,2,3,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"696","first","2B",5.86,"Elisha Bell","book",0,1,0,4,2,4,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"697","first","2B",3.75,"Quinn Brooks","politics",1,0,0,3,3,3,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"698","first","2B",6.78,"Rebecca King","album",0,1,0,4,2,4,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"699","first","2B",4.34,"Riley Campbell","sports",0,1,0,4,1,3,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"700","first","2B",2.41,"Tommie Hill","meals",1,0,0,2,2,2,"R_3QJZqp9ZbJxJoNw","male","25 - 34","Asian","2 year degree"
"701","first","3B",5.22,"Blair Hill","book",0,1,0,4,5,4,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"702","first","3B",1.24,"Brian King","animals",1,0,0,1,2,2,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"703","first","3B",5.86,"Elisha Moore","politics",0,1,0,3,1,1,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"704","first","3B",3.75,"Quinn Parker","sports",0,1,0,3,3,4,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"705","first","3B",6.78,"Rebecca Wright","meals",0,1,0,1,3,1,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"706","first","3B",4.34,"Riley Cook","science",1,0,0,4,3,2,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"707","first","3B",2.41,"Tommie Smith","album",1,0,0,4,2,4,"R_3L4EQpsEBXqs6fi","female","25 - 34","Black or African American","Some college"
"708","first","1A",2.12,"Chris Miller","science",1,0,0,4,3,4,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"709","first","1A",5.59,"Jodie Parker","book",0,1,0,2,3,4,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"710","first","1A",4.73,"Kerry Baker","album",0,1,0,3,3,4,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"711","first","1A",6.73,"Mary Cooper","sports",0,1,0,4,2,4,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"712","first","1A",1.21,"Matthew Smith","animals",1,0,0,2,4,4,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"713","first","1A",3.61,"Stevie White","politics",1,0,0,3,4,3,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"714","first","1A",4.22,"Taylor Wright","meals",1,0,0,1,4,3,"R_1dnNBiVRUQwItZ6","male","55 - 64","Asian","Professional degree"
"715","first","2B",5.22,"Blair Young","animals",0,1,0,6,6,6,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"716","first","2B",1.24,"Brian Wright","science",1,0,0,6,6,6,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"717","first","2B",5.86,"Elisha Bell","book",0,1,0,6,6,6,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"718","first","2B",3.75,"Quinn Brooks","politics",1,0,0,2,2,3,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"719","first","2B",6.78,"Rebecca King","album",0,1,0,6,7,7,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"720","first","2B",4.34,"Riley Campbell","sports",0,1,0,2,2,3,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"721","first","2B",2.41,"Tommie Hill","meals",1,0,0,6,6,5,"R_3iKAhnYsYl0BuD8","male","25 - 34","American Indian or Alaska Native","4 year degree"
"722","first","2B",5.22,"Blair Young","animals",0,1,0,1,1,1,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"723","first","2B",1.24,"Brian Wright","science",1,0,0,3,1,1,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"724","first","2B",5.86,"Elisha Bell","book",0,1,0,2,2,2,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"725","first","2B",3.75,"Quinn Brooks","politics",0,1,0,1,1,1,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"726","first","2B",6.78,"Rebecca King","album",0,1,0,2,2,2,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"727","first","2B",4.34,"Riley Campbell","sports",1,0,0,3,3,3,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"728","first","2B",2.41,"Tommie Hill","meals",1,0,0,1,1,1,"R_5i5vdV1cs1bqupr",NA,"35 - 44","White","Some college"
"729","first","2C",6.24,"Ashley Walker","science",1,0,0,1,2,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"730","first","2C",2.61,"Emerson Green","sports",1,0,0,1,1,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"731","first","2C",6.82,"Emily Baker","animals",0,1,0,1,1,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"732","first","2C",5.34,"Jackie White","meals",0,1,0,1,1,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"733","first","2C",1.28,"James Miller","politics",1,0,0,1,1,3,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"734","first","2C",4.39,"Jessie Cook","book",0,1,0,1,1,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"735","first","2C",3.87,"Reese Parker","album",0,1,0,1,1,1,"R_2OZ5iR5GGkucwkF","male","35 - 44","White","4 year degree"
"736","first","3B",5.22,"Blair Hill","book",0,1,0,5,4,5,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
"737","first","3B",1.24,"Brian King","animals",0,1,0,5,4,5,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
"738","first","3B",5.86,"Elisha Moore","politics",1,0,0,4,5,5,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
"739","first","3B",3.75,"Quinn Parker","sports",0,1,0,5,5,5,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
"740","first","3B",6.78,"Rebecca Wright","meals",1,0,0,4,4,4,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
"741","first","3B",4.34,"Riley Cook","science",1,0,0,6,5,5,"R_3qkBqW8M7x1E0AY","female","45 - 54","White","High school graduate"
