"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","He","She","Other","OtherType","Response","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"6222","last",1,NA,"Moore",NA,"Moore",1,0,0,"","he went to sunbathe","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6223","last",1,NA,"White",NA,"White",1,0,0,"","he tied his shoes","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6224","last",1,NA,"Young",NA,"Young",1,0,0,"","he drank all the lemonade","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6225","last",1,NA,"King",NA,"King",1,0,0,"","he sat on the porch ","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6226","last",1,NA,"Wright",NA,"Wright",1,0,0,"","he WENT TO BED","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6227","last",1,NA,"Hill",NA,"Hill",1,0,0,"","he went to wash his hands","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6228","last",1,NA,"Brooks",NA,"Brooks",1,0,0,"","he yelled and scream until he was hoarse","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6229","last",1,NA,"Baker",NA,"Baker",1,0,0,"","he looked up tutorials online","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6230","last",1,NA,"Campbell",NA,"Campbell",1,0,0,"","he did shots","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6231","last",1,NA,"Turner",NA,"Turner",1,0,0,"","he turned the handle to make sure it was locked","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6232","last",1,NA,"Parker",NA,"Parker",1,0,0,"","he pointed to where he was going to throw","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6233","last",1,NA,"Collins",NA,"Collins",1,0,0,"","he sang as loud as he could","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6234","last",1,NA,"Cook",NA,"Cook",1,0,0,"","he watched tv.","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6235","last",1,NA,"Cooper",NA,"Cooper",0,1,0,"","she found a hair","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6236","last",1,NA,"Bell",NA,"Bell",0,1,0,"","she yelled really loud in excitment","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6237","last",1,NA,"Ward",NA,"Ward",0,1,0,"","she put sugar and milk in it.","R_2OTI1rpgTBMl3Si","male","25 - 34","Black or African American","Some college"
"6238","last",1,NA,"Smith",NA,"Smith",1,0,0,"","he had a glass of cold water to cool down even more.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6239","last",1,NA,"Walker",NA,"Walker",1,0,0,"","he turned on the morning news to check the weather report.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6240","last",1,NA,"Green",NA,"Green",1,0,0,"","he took the jacket off.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6241","last",1,NA,"Brown",NA,"Brown",1,0,0,"","he turned up the radio.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6242","last",1,NA,"Miller",NA,"Miller",1,0,0,"","he went to bed.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6243","last",1,NA,"Moore",NA,"Moore",1,0,0,"","he put on some sunscreen.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6244","last",1,NA,"White",NA,"White",1,0,0,"","he stopped to get a drink at the water fountain.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6245","last",1,NA,"Young",NA,"Young",1,0,0,"","he finished the drink in one sitting.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6246","last",1,NA,"King",NA,"King",1,0,0,"","he took a break to eat a sandwich.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6247","last",1,NA,"Wright",NA,"Wright",1,0,0,"","he brushed his teeth and washed his face.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6248","last",1,NA,"Hill",NA,"Hill",1,0,0,"","he put a fresh trash bag in the can.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6249","last",1,NA,"Brooks",NA,"Brooks",1,0,0,"","he deleted it so no one else could see it.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6250","last",1,NA,"Baker",NA,"Baker",1,0,0,"","he watched some instructional videos.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6251","last",1,NA,"Campbell",NA,"Campbell",1,0,0,"","his friend blew out candles on a birthday cake.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6252","last",1,NA,"Turner",NA,"Turner",1,0,0,"","he double checked to make sure the door was secure.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6253","last",1,NA,"Parker",NA,"Parker",1,0,0,"","he examined it for illegal tar.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6254","last",1,NA,"Collins",NA,"Collins",1,0,0,"","he started to sing along to the song.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6255","last",1,NA,"Cook",NA,"Cook",1,0,0,"","he opened up WebMD on his computer to check what they said about his symptoms.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6256","last",1,NA,"Cooper",NA,"Cooper",1,0,0,"","he felt a stomachache from eating too fast.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6257","last",1,NA,"Bell",NA,"Bell",0,1,0,"","she began to cry because it meant so much to her.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6258","last",1,NA,"Ward",NA,"Ward",1,0,0,"","he blew on it so it wouldn't burn his lips.","R_1P7u9jKTmIgBFNH","male","35 - 44","White","Some college"
"6259","last",3,NA,"Smith",NA,"Smith",1,0,0,"","he talked to host and told her how good the food was.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6260","last",3,NA,"Walker",NA,"Walker",1,0,0,"","he looked at his FitBit to see how many steps he had taken.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6261","last",3,NA,"Green",NA,"Green",1,0,0,"","he lit up a cigarette.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6262","last",3,NA,"Brown",NA,"Brown",1,0,0,"","he laughed and grabbed his cellphone to record it.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6263","last",3,NA,"Miller",NA,"Miller",1,0,0,"","he watched YouTube videos to get acquainted to it.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6264","last",3,NA,"Moore",NA,"Moore",0,1,0,"","she checked her cellphone quickly to see if she got any calls.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6265","last",3,NA,"White",NA,"White",1,0,0,"","he removed the SD card from inside of it.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6266","last",3,NA,"Young",NA,"Young",1,0,0,"","he sat down in the living room and watched TV.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6267","last",3,NA,"King",NA,"King",1,0,0,"","he felt a lot better.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6268","last",3,NA,"Wright",NA,"Wright",1,0,0,"","he drank it all.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6269","last",3,NA,"Hill",NA,"Hill",1,0,0,"","he found a vendor and bought himself a hotdog.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6270","last",3,NA,"Brooks",NA,"Brooks",0,1,0,"","she yelled asking who she should throw it too.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6271","last",3,NA,"Baker",NA,"Baker",1,0,0,"","he felt a lot more secure.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6272","last",3,NA,"Campbell",NA,"Campbell",1,0,0,"","he started to sing along with the song.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6273","last",3,NA,"Turner",NA,"Turner",1,0,0,"","he got changed and got a bite to eat.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6274","last",3,NA,"Parker",NA,"Parker",1,0,0,"","he promptly responded.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6275","last",3,NA,"Collins",NA,"Collins",1,0,0,"","he took a shower and went to bed.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6276","last",3,NA,"Cook",NA,"Cook",1,0,0,"","he returned home and took his shoes off at the entrance.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6277","last",3,NA,"Cooper",NA,"Cooper",1,0,0,"","he sat down and rested for a little bit.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6278","last",3,NA,"Bell",NA,"Bell",0,1,0,"","she also got some biscuits to have along with it.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6279","last",3,NA,"Ward",NA,"Ward",1,0,0,"","he checked his calendar to make sure he would have free time to go to the doctor this week.","R_3s6NN78JCrlUedk","male","25 - 34","White","Some college"
"6280","last",2,NA,"Smith",NA,"Smith",1,0,0,""," he started singing along with the music.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6281","last",2,NA,"Walker",NA,"Walker",1,0,0,"","he checked his email","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6282","last",2,NA,"Green",NA,"Green",0,1,0,"","she decided to watch Game of Thrones.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6283","last",2,NA,"Brown",NA,"Brown",1,0,0,"","he went to the grocery store.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6284","last",2,NA,"Miller",NA,"Miller",1,0,0,"","he read a few chapters of the Da vinci Code","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6285","last",2,NA,"Moore",NA,"Moore",1,0,0,"","he sipped his latte","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6286","last",2,NA,"White",NA,"White",0,1,0,"","she added honey","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6287","last",2,NA,"Young",NA,"Young",1,0,0,"","he walked back inside the house.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6288","last",2,NA,"King",NA,"King",1,0,0,"","he laughed heartily","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6289","last",2,NA,"Wright",NA,"Wright",1,0,0,"","he drank the entire glass","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6290","last",2,NA,"Hill",NA,"Hill",0,0,1,"repeat name","Hill bough a new pair of skis.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6291","last",2,NA,"Brooks",NA,"Brooks",0,1,0,"","she asked the wait staff to bring out dessert with a candle.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6292","last",2,NA,"Baker",NA,"Baker",1,0,0,"","he tripped and everything spilled on the floor","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6293","last",2,NA,"Campbell",NA,"Campbell",1,0,0,"","he took off the jacket.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6294","last",2,NA,"Turner",NA,"Turner",1,0,0,"","he checked his phone for messages.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6295","last",2,NA,"Parker",NA,"Parker",0,1,0,"","she made sure to stretch","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6296","last",2,NA,"Collins",NA,"Collins",0,1,0,"","she started making dinner.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6297","last",2,NA,"Cook",NA,"Cook",1,0,0,"","he cleared all of his data","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6298","last",2,NA,"Cooper",NA,"Cooper",1,0,0,"","he took the dog out for a walk.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6299","last",2,NA,"Bell",NA,"Bell",0,0,1,"repeat name","Bell grabbed a beer and watched some TV.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6300","last",2,NA,"Ward",NA,"Ward",1,0,0,"","he walked over to his car.","R_1LdqY1Z76t3hTxY","female","45 - 54","White","Professional degree"
"6301","last",3,NA,"Smith",NA,"Smith",1,0,0,"","he also took sips of water","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6302","last",3,NA,"Walker",NA,"Walker",1,0,0,"","he checked his time","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6303","last",3,NA,"Green",NA,"Green",1,0,0,"","he checked the time","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6304","last",3,NA,"Brown",NA,"Brown",1,0,0,"","he was amused","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6305","last",3,NA,"Miller",NA,"Miller",1,0,0,"","he took a course","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6306","last",3,NA,"Moore",NA,"Moore",1,0,0,"","he looked at his phone","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6307","last",3,NA,"White",NA,"White",1,0,0,"","he cleared personal info","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6308","last",3,NA,"Young",NA,"Young",1,0,0,"","he took out the trash","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6309","last",3,NA,"King",NA,"King",1,0,0,"","he took off a layer","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6310","last",3,NA,"Wright",NA,"Wright",1,0,0,"","he finished the glass","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6311","last",3,NA,"Hill",NA,"Hill",1,0,0,"","he went to the bathroom","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6312","last",3,NA,"Brooks",NA,"Brooks",1,0,0,"","he took a picture","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6313","last",3,NA,"Baker",NA,"Baker",1,0,0,"","he turned the knob","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6314","last",3,NA,"Campbell",NA,"Campbell",1,0,0,"","he began to dance","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6315","last",3,NA,"Turner",NA,"Turner",1,0,0,"","he put the towel down","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6316","last",3,NA,"Parker",NA,"Parker",1,0,0,"","he responded instanlty","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6317","last",3,NA,"Collins",NA,"Collins",1,0,0,"","he went to bed","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6318","last",3,NA,"Cook",NA,"Cook",1,0,0,"","he went back inside","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6319","last",3,NA,"Cooper",NA,"Cooper",1,0,0,"","he took a lunch break","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6320","last",3,NA,"Bell",NA,"Bell",1,0,0,"","he put in some ice","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6321","last",3,NA,"Ward",NA,"Ward",1,0,0,"","he hung up","R_3COUuG7ZYhpDzT4","male","18 - 24","White","Some college"
"6322","last",2,NA,"Smith",NA,"Smith",0,0,1,"singular they","they started to sing.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6323","last",2,NA,"Walker",NA,"Walker",0,0,1,"singular they","they got a glass of water.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6324","last",2,NA,"Green",NA,"Green",0,0,1,"singular they","they went to bed.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6325","last",2,NA,"Brown",NA,"Brown",0,0,1,"singular they","they went and got food.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6326","last",2,NA,"Miller",NA,"Miller",0,0,1,"singular they","they read a book.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6327","last",2,NA,"Moore",NA,"Moore",0,0,1,"singular they","they listened to music.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6328","last",2,NA,"White",NA,"White",0,0,1,"singular they","they read the newspaper.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6329","last",2,NA,"Young",NA,"Young",0,0,1,"singular they","they sat down and relaxed.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6330","last",2,NA,"King",NA,"King",0,0,1,"singular they","they they pet the cat.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6331","last",2,NA,"Wright",NA,"Wright",0,0,1,"singular they","they finished the lemonade.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6332","last",2,NA,"Hill",NA,"Hill",1,0,0,"","he went on the bunny slopes.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6333","last",2,NA,"Brooks",NA,"Brooks",0,0,1,"singular they","they gave their friend a gift.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6334","last",2,NA,"Baker",NA,"Baker",1,0,0,"","he began talking with someone.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6335","last",2,NA,"Campbell",NA,"Campbell",0,0,1,"singular they","they went back outside.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6336","last",2,NA,"Turner",NA,"Turner",1,0,0,"","he looked at his phone.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6337","last",2,NA,"Parker",NA,"Parker",0,0,1,"singular they","they took a look at their phone.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6338","last",2,NA,"Collins",NA,"Collins",1,0,0,"","he turned on the tv.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6339","last",2,NA,"Cook",NA,"Cook",1,0,0,"","he transferred the information to the new one.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6340","last",2,NA,"Cooper",NA,"Cooper",0,0,1,"singular they","they had ice cream for dessert.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6341","last",2,NA,"Bell",NA,"Bell",0,0,1,"singular they","they poured a glass of soda.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6342","last",2,NA,"Ward",NA,"Ward",1,0,0,"","he turned off the lights.","R_UnXVt6KRxFBbytX","male","25 - 34","White","High school graduate"
"6343","last",3,NA,"Smith",NA,"Smith",1,0,0,"","tripped and fell face first into his plate.","R_3lFhXiq54rj2kmp","male","25 - 34","White","4 year degree"
"6344","last",3,NA,"Walker",NA,"Walker",1,0,0,"","he checked his run time.","R_3lFhXiq54rj2kmp","male","25 - 34","White","4 year degree"
"6345","last",3,NA,"Green",NA,"Green",1,0,0,"","he begun to put his stationary away.","R_3lFhXiq54rj2kmp","male","25 - 34","White","4 year degree"
"6346","last",3,NA,"Brown",NA,"Brown",1,0,0,"","he laughed out loud.","R_3lFhXiq54rj2kmp","male","25 - 34","White","4 year degree"
